typicalGlazingRatio typicalWindowWidth groundGlazingRatio groundWindowWidth buildingDepth balconyWidth siteWidth siteLength floorDepth groundHeight typicalHeight levelNo skylightArea netTotalArea netGroundArea buildingHeight atriumVolume roofArea groundSDA firstSDA groundASE firstASE
0.9 4 0.7 3 18 4 51 57 0.4 6 3 10 315 51470 2907 36 11340 2592 100.0 58.6 18.8 9.6
0.8 3 0.9 3 18 4 80 63 0.5 4 3 3 1188 24780 5040 13 15444 3852 NaN NaN NaN NaN
0.8 2 0.7 3 24 5 58 68 0.9 5 3 8 200 58304 3944 29 5800 3744 68.6 31.4 9.4 3.8
0.7 3 0.8 4 15 1 50 62 0.9 6 3 5 640.0 27260 3100 21 13440 2460 100.0 42.2 31.1 7.3
0.7 3 0.8 3 17 2 74 76 0.3 5 3 2 1680 18448 5624 11 18480 3944 100.0 80.3 35.9 11.9
0.9 3 0.7 4 20 3 52 75 0.8 4 3 6 420 42372 3900 22 9240 3480 NaN NaN NaN NaN
0.7 3 0.9 4 21 3 69 57 0.6 4 3 8 405 57384 3933 28 11340 3528 70.2 37.6 15.3 4.6
0.7 3 0.8 3 15 5 44 61 1 5 3 1 434 4384 2684 8 3472 2250 100.0 45.4 30.2 6.4
0.9 2 0.8 2 22 6 74 80 0.9 5 3 7 1080 68768 5920 26 28080 4840 79.4 37.1 12.2 3.9
0.8 3 0.7 2 23 5 66 75 0.5 6 3 10 580 87300 4950 36 20880 4370 95.9 NaN 10.7 NaN
0.9 3 0.9 3 15 1 46 58 0.9 4 3 6 448.0 28776 2668 22 9856 2220 84.5 46.1 16.8 8.9
0.7 2 0.7 4 15 5 42 49 0.4 3 3 9 228 31302 2058 30 6840 1830 57.6 67.4 7.0 6.0
0.8 3 0.7 4 16 3 68 58 0.9 3 3 3 936.0 19632 3944 12 11232 3008 42.7 38.4 11.3 5.5
0.8 3 0.8 3 15 2 63 46 0.5 5 3 5 528 25280 2898 20 10560 2370 100.0 55.5 26.5 7.8
0.7 2 0.8 4 16 2 42 58 0.5 4 3 9 260.0 40068 2436 31 8060 2176 81.3 52.3 13.7 5.5
0.9 4 0.8 2 17 6 49 69 0.3 6 3 4 525 21972 3381 18 9450 2856 100.0 65.3 27.1 12.4
0.8 4 0.8 2 17 2 71 60 1 5 3 5 962 36450 4260 20 19240 3298 99.0 31.0 20.2 7.3
0.8 4 0.8 2 16 1 61 48 0.3 4 3 6 464 31788 2928 22 10208 2464 92.5 65.7 14.7 8.7
0.9 3 0.8 2 25 2 77 69 0.5 4 3 9 513 89217 5313 31 15903 4800 58.0 36.6 10.0 6.1
0.8 4 0.8 2 16 5 42 63 0.6 4 3 3 310.0 13416 2646 13 4030 2336 88.1 56.7 18.3 8.3
0.8 4 0.8 2 15 4 54 60 0.7 6 3 4 720.0 21056 3240 18 12960 2520 100.0 50.8 30.9 7.6
0.8 2 0.8 3 15 6 77 40 0.5 5 3 7 470 34034 3080 26 12220 2610 99.0 67.8 19.6 4.5
0.7 3 0.8 2 23 4 70 78 0.5 4 3 7 768 67480 5460 25 19200 4692 65.1 36.3 12.8 4.4
0.9 3 0.9 2 26 2 73 67 0.9 3 3 9 315 83763 4891 30 9450 4576 29.5 29.7 4.1 6.1
0.8 3 0.9 4 19 4 77 48 0.4 4 3 6 390 39276 3696 22 8580 3306 79.7 47.4 17.2 7.0
0.7 2 0.7 3 16 4 47 65 0.4 5 3 8 495.0 41336 3055 29 14355 2560 98.5 57.3 18.0 6.1
0.8 4 0.8 2 21 5 61 67 0.7 5 3 6 475.0 42954 4087 23 10925 3612 89.9 41.0 13.7 6.1
0.8 3 0.8 3 18 3 49 64 0.8 6 3 7 364 39382 3136 27 9828 2772 100.0 39.8 23.7 5.9
0.9 4 0.8 2 16 5 43 63 0.7 3 3 9 341.0 41013 2709 30 10230 2368 45.6 54.9 5.1 9.3
0.7 2 0.9 3 33 2 76 77 0.4 4 3 2 110.0 22988 5852 10 1100 5742 55.2 33.0 10.7 3.0
0.8 3 0.7 3 15 3 41 80 0.7 4 3 9 550.0 50472 3280 31 17050 2730 76.1 NaN 16.1 NaN
0.8 4 0.8 2 22 1 58 77 0.6 6 3 8 462.0 66976 4466 30 13860 4004 NaN NaN NaN NaN
0.8 4 0.7 2 20 3 67 57 0.5 6 3 5 459.0 34395 3819 21 9639 3360 100.0 42.9 13.2 5.8
0.8 2 0.8 2 15 1 70 41 0.7 4 3 6 440.0 31164 2870 22 9680 2430 82.8 NaN 14.9 NaN
0.9 3 0.9 2 16 5 68 42 0.7 4 3 7 360.0 33544 2856 25 9000 2496 84.5 55.0 12.0 9.6
0.9 4 0.9 4 21 4 61 62 0.6 4 3 3 380.0 20424 3782 13 4940 3402 79.1 43.1 19.1 7.4
0.8 4 0.7 3 19 3 58 50 0.6 5 3 4 240.0 21328 2900 17 4080 2660 95.3 NaN 14.1 NaN
0.8 4 0.8 4 15 5 57 75 0.6 3 3 7 1215 45605 4275 24 29160 3060 61.4 62.3 14.0 8.7
0.7 4 0.8 4 15 6 40 44 1 4 3 2 140 5896 1760 10 1400 1620 89.3 46.2 16.0 8.7
0.9 3 0.7 4 18 2 77 50 0.9 6 3 5 574.0 34450 3850 21 12054 3276 NaN NaN NaN NaN
0.9 4 0.8 3 17 2 59 58 0.9 4 3 5 600 30160 3422 19 11400 2822 75.6 39.3 16.9 8.8
0.9 4 0.8 2 15 4 45 60 0.3 5 3 3 450 13578 2700 14 6300 2250 100.0 75.0 28.3 12.7
0.8 4 0.7 2 22 2 67 63 0.5 5 3 10 437 78210 4221 35 15295 3784 80.5 40.0 7.7 5.5
0.8 3 0.8 2 19 3 75 72 0.6 4 3 4 1258 36320 5400 16 20128 4142 81.5 44.5 20.3 6.5
0.8 2 0.9 2 25 1 65 60 0.4 3 3 5 150.0 37980 3900 18 2700 3750 45.7 40.1 7.0 3.4
0.8 3 0.8 3 16 3 52 80 0.7 4 3 10 960.0 69160 4160 34 32640 3200 78.9 43.1 15.2 7.0
0.8 3 0.9 3 19 6 65 74 0.8 3 3 1 972 7748 4810 6 5832 3838 53.3 42.7 14.9 6.1
0.7 3 0.7 2 15 1 75 43 0.3 6 3 6 585.0 34470 3225 24 14040 2640 100.0 55.7 18.9 5.3
0.8 4 0.9 2 21 1 80 52 0.3 5 3 5 380.0 39200 4160 20 7600 3780 97.3 45.8 14.8 5.1
0.9 4 0.7 3 15 2 52 46 0.6 5 3 5 352 21320 2392 20 7040 2040 100.0 56.1 17.5 9.3
0.7 2 0.8 4 21 5 70 67 0.8 3 3 5 700 40250 4690 18 12600 3990 39.5 34.0 9.6 3.4
0.7 4 0.8 4 25 4 73 67 0.4 3 3 8 391.0 72056 4891 27 10557 4500 40.5 36.2 5.4 4.7
0.8 2 0.7 3 27 2 78 70 0.4 4 3 1 384.0 10360 5460 7 2688 5076 62.6 44.2 12.9 5.4
0.7 3 0.8 3 17 5 59 52 1 3 3 8 450 41248 3068 27 12150 2618 38.6 38.2 6.4 5.1
0.8 4 0.8 2 22 6 67 70 0.5 5 3 6 598 48300 4690 23 13754 4092 90.2 45.6 16.5 6.1
0.8 3 0.8 3 15 6 73 42 0.5 6 3 4 516 19248 3066 18 9288 2550 100.0 64.2 35.0 8.7
0.7 4 0.8 2 15 5 46 47 0.5 5 3 7 272.0 25354 2162 26 7072 1890 100.0 64.9 16.3 8.7
0.8 4 0.8 3 27 4 70 66 0.3 5 3 6 192.0 52560 4620 23 4416 4428 81.1 40.3 15.0 6.2
0.8 4 0.9 2 21 3 53 58 0.8 5 3 3 176 17322 3074 14 2464 2898 97.6 38.1 19.8 6.0
0.8 2 0.8 4 24 1 78 76 0.9 6 3 2 840 21792 5928 12 10080 5088 100.0 37.3 25.5 7.9
0.7 2 0.7 4 22 1 69 61 0.9 6 3 9 425 71145 4209 33 14025 3784 92.4 26.7 16.7 2.6
0.9 3 0.8 3 19 6 63 79 0.6 5 3 10 1025 79930 4977 35 35875 3952 93.8 49.0 19.8 8.2
0.8 2 0.8 4 18 4 49 47 0.3 6 3 3 143 12621 2303 15 2145 2160 100.0 61.6 28.5 5.7
0.9 2 0.8 4 18 6 73 72 0.6 3 3 5 1332 40800 5256 18 23976 3924 50.2 55.4 11.1 8.5
0.7 2 0.9 4 15 4 40 40 0.4 4 3 5 100 14380 1600 19 1900 1500 98.8 62.5 21.8 5.3
0.8 4 0.8 3 21 5 55 70 0.4 5 3 4 364 27304 3850 17 6188 3486 97.9 47.8 20.8 6.9
0.9 4 0.8 4 18 3 79 63 0.7 5 3 7 1161 58359 4977 26 30186 3816 97.4 42.6 24.9 7.3
0.8 2 0.9 3 25 6 60 78 0.7 5 3 10 280 84800 4680 35 9800 4400 77.3 34.3 15.6 3.7
0.7 3 0.8 3 15 1 66 42 0.5 6 3 9 432 45108 2772 33 14256 2340 100.0 NaN 24.5 NaN
0.7 2 0.8 3 15 5 48 51 0.7 6 3 7 378 28196 2448 27 10206 2070 100.0 NaN 28.1 NaN
0.9 3 0.8 4 16 6 43 67 0.3 4 3 10 385 46810 2881 34 13090 2496 86.8 73.4 14.9 13.5
0.8 4 0.7 4 26 1 67 69 0.7 5 3 2 255.0 17846 4623 11 2805 4368 77.5 38.6 16.0 8.2
0.7 4 0.9 3 17 1 52 76 0.5 5 3 6 756.0 42144 3952 23 17388 3196 100.0 50.6 26.4 6.3
0.9 4 0.9 4 18 6 64 58 1 5 3 10 616 60640 3712 35 21560 3096 91.7 45.5 22.2 7.6
0.8 2 0.9 4 19 2 76 72 0.4 4 3 4 1292.0 37392 5472 16 20672 4180 97.2 56.9 25.4 7.4
0.8 2 0.8 4 22 1 71 54 0.4 6 3 6 270 43920 3834 24 6480 3564 99.6 41.9 22.1 3.2
0.7 3 0.9 2 16 4 43 78 0.4 6 3 7 506.0 39774 3354 27 13662 2848 NaN NaN NaN NaN
0.8 3 0.8 2 20 2 53 52 0.8 4 3 5 156 26200 2756 19 2964 2600 NaN NaN NaN NaN
0.8 2 0.8 4 15 1 50 61 0.6 4 3 5 620 26870 3050 19 11780 2430 95.2 61.1 19.7 7.2
0.7 4 0.8 3 17 3 61 54 0.5 6 3 1 540.0 5730 3294 9 4860 2754 100.0 70.3 40.5 7.5
0.7 4 0.8 3 18 4 51 71 0.5 4 3 5 525 31265 3621 19 9975 3096 80.1 46.9 16.6 6.5
0.8 3 0.8 2 19 6 73 52 0.8 5 3 6 490 38220 3796 23 11270 3306 93.1 40.9 13.7 5.3
0.7 2 0.8 4 16 3 76 66 0.8 3 3 6 1496 48192 5016 21 31416 3520 50.0 35.6 12.6 0.3
0.7 4 0.8 4 20 6 52 79 0.4 6 3 3 468 20976 4108 15 7020 3640 NaN NaN NaN NaN
0.7 4 0.8 2 21 5 71 60 0.9 4 3 2 522 14856 4260 10 5220 3738 68.0 31.7 16.7 5.3
0.8 3 0.8 3 20 6 54 60 0.9 6 3 2 280 11296 3240 12 3360 2960 NaN NaN NaN NaN
0.8 3 0.9 3 24 4 61 72 0.8 6 3 8 312.0 64896 4392 30 9360 4080 NaN NaN NaN NaN
0.8 4 0.8 4 15 2 68 75 0.8 4 3 2 1710.0 16284 5100 10 17100 3390 100.0 67.8 29.4 11.6
0.7 4 0.9 4 19 6 58 67 0.8 4 3 9 580 58140 3886 31 17980 3306 69.7 38.7 14.4 6.3
0.8 2 0.7 2 15 6 73 50 0.7 5 3 3 860 16620 3650 14 12040 2790 100.0 59.0 22.7 4.7
0.7 2 0.9 3 19 4 68 67 0.9 5 3 5 870.0 38530 4556 20 17400 3686 100.0 30.8 26.0 3.0
0.9 4 0.8 2 20 5 65 58 0.5 5 3 10 450 65600 3770 35 15750 3320 93.0 47.7 14.2 8.1
0.7 3 0.9 3 23 4 79 61 0.7 5 3 5 495 43475 4819 20 9900 4324 86.7 31.6 21.1 4.1
0.8 3 0.7 3 18 6 56 50 0.4 6 3 10 280.0 47680 2800 36 10080 2520 100.0 62.7 19.3 9.4
0.9 4 0.8 3 19 3 71 72 0.5 4 3 9 1122.0 77976 5112 31 34782 3990 74.6 47.9 14.3 7.3
0.8 3 0.9 3 16 1 69 61 0.5 6 3 2 1073 14418 4209 12 12876 3136 100.0 77.0 47.6 16.0
0.8 4 0.7 4 16 2 52 78 1 6 3 10 920 69120 4056 36 33120 3136 99.5 34.6 24.0 6.6
0.9 3 0.7 4 19 5 72 50 0.6 3 3 5 408.0 31160 3600 18 7344 3192 45.4 NaN 8.3 NaN
0.8 2 0.8 3 24 3 80 66 0.9 5 3 1 576 9648 5280 8 4608 4704 NaN NaN NaN NaN
0.8 3 0.8 4 15 3 61 41 0.4 4 3 10 341.0 43730 2501 34 11594 2160 90.0 58.1 14.6 9.6
0.8 2 0.7 4 19 4 62 79 0.6 3 3 1 984.0 8228 4898 6 5904 3914 55.2 55.8 15.3 4.2
0.7 2 0.8 3 15 1 45 59 0.5 5 3 7 435.0 33481 2655 26 11310 2220 100.0 51.6 25.3 5.2
0.8 4 0.8 2 26 6 65 75 0.7 6 3 7 299 62125 4875 27 8073 4576 91.2 34.8 14.6 5.3
0.8 2 0.8 3 16 1 46 78 0.8 5 3 4 644 25632 3588 17 10948 2944 100.0 51.1 24.3 8.4
0.8 2 0.8 2 16 1 72 59 0.8 5 3 6 1080 43668 4248 23 24840 3168 100.0 49.6 19.8 7.5
0.9 4 0.9 4 17 1 49 60 0.4 4 3 2 390.0 10808 2940 10 3900 2550 100.0 73.4 27.8 16.6
0.7 3 0.9 2 15 1 80 45 0.8 3 3 6 750 37896 3600 21 15750 2850 54.2 39.4 9.3 4.8
0.8 2 0.8 2 18 5 61 70 0.3 3 3 8 850.0 56000 4270 27 22950 3420 NaN NaN NaN NaN
0.9 4 0.8 2 15 6 47 53 0.9 4 3 1 391.0 3967 2491 7 2737 2100 100.0 60.9 22.0 10.4
0.8 2 0.7 4 18 3 49 69 0.8 6 3 2 429 12042 3381 12 5148 2952 100.0 41.7 29.8 6.5
0.8 4 0.9 4 15 6 41 71 0.5 3 3 8 451 36824 2911 27 12177 2460 62.4 65.0 11.2 8.7
0.8 4 0.9 2 17 2 61 44 1 5 3 3 270.0 14802 2684 14 3780 2414 98.9 33.8 19.6 5.7
0.8 3 0.8 3 21 6 74 64 0.5 4 3 7 704 55832 4736 25 17600 4032 69.5 44.5 12.8 6.2
0.8 3 0.7 3 15 2 48 49 0.8 6 3 4 342 16792 2352 18 6156 2010 100.0 46.7 26.5 7.9
0.7 4 0.9 2 18 6 78 47 0.5 3 3 5 462 30450 3666 18 8316 3204 53.4 52.2 8.3 6.3
0.9 3 0.8 3 16 2 44 58 0.9 6 3 7 312.0 32368 2552 27 8424 2240 100.0 46.9 25.5 9.1
0.8 4 0.7 4 31 4 77 80 0.6 4 3 1 270.0 11722 6160 7 1890 5890 50.0 32.0 10.3 4.0
0.8 2 0.8 2 15 3 61 40 0.3 3 3 10 310 42880 2440 33 10230 2130 60.3 NaN 4.7 NaN
0.9 4 0.8 2 32 5 75 79 0.4 6 3 5 165.0 56625 5925 21 3465 5760 85.2 35.0 12.3 5.5
0.8 3 0.9 3 24 5 74 69 0.3 3 3 10 546 90960 5106 33 18018 4560 44.5 41.7 7.3 6.2
0.8 3 0.8 4 16 2 68 47 0.5 5 3 10 540.0 56320 3196 35 18900 2656 99.3 NaN 21.8 NaN
0.8 3 0.8 3 15 4 57 59 0.5 6 3 2 783.0 10862 3363 12 9396 2580 100.0 83.7 47.3 8.1
0.8 2 0.8 3 17 2 80 44 0.8 4 3 2 460.0 12680 3520 10 4600 3060 80.9 50.9 22.3 3.5
0.7 2 0.9 3 15 2 49 67 0.9 6 3 7 703.0 39361 3283 27 18981 2580 100.0 36.4 32.4 4.3
0.8 2 0.7 3 18 2 47 79 0.9 6 3 3 473 20163 3713 15 7095 3240 100.0 34.9 22.1 5.2
0.8 2 0.8 2 25 1 64 60 0.8 5 3 10 140.0 74880 3840 35 4900 3700 72.2 33.2 10.1 3.3
0.9 3 0.8 2 15 6 79 56 0.7 6 3 9 1274.0 58770 4424 33 42042 3150 100.0 60.2 25.4 10.3
0.7 2 0.8 3 23 3 56 74 0.3 5 3 6 280 46464 4144 23 6440 3864 89.2 NaN 17.5 NaN
0.8 3 0.8 2 16 5 65 42 0.9 4 3 4 330.0 18400 2730 16 5280 2400 78.1 46.0 11.6 6.1
0.9 3 0.8 3 15 4 75 40 0.3 4 3 2 450 10092 3000 10 4500 2550 100.0 86.9 23.1 10.8
0.7 4 0.8 3 22 2 77 68 0.9 4 3 3 792.0 28308 5236 13 10296 4444 61.3 29.3 14.2 6.0
0.8 3 0.7 2 19 4 59 49 0.9 6 3 6 231.0 31386 2891 24 5544 2660 99.7 36.8 10.5 5.3
0.8 2 0.9 2 16 4 42 70 0.6 3 3 4 380.0 20208 2940 15 5700 2560 56.4 55.0 10.5 6.3
0.8 2 0.9 2 17 2 63 80 0.7 4 3 2 1334.0 16860 5040 10 13340 3706 99.8 60.9 24.1 9.3
0.9 4 0.8 3 19 5 75 71 0.6 3 3 1 1221 8629 5325 6 7326 4104 58.5 55.0 15.9 8.0
0.8 3 0.9 4 15 4 48 42 0.9 6 3 3 216 10536 2016 15 3240 1800 100.0 48.2 35.8 6.8
0.7 3 0.8 3 16 2 71 45 0.9 4 3 9 507 50931 3195 31 15717 2688 68.9 34.9 11.4 4.7
0.7 2 0.7 4 24 3 60 73 1 3 3 4 300 32808 4380 15 4500 4080 28.0 25.4 5.3 2.5
0.8 4 0.9 4 20 3 53 51 0.4 3 3 9 143 45747 2703 30 4290 2560 50.9 49.8 8.3 6.6
0.9 4 0.8 3 17 3 49 50 0.6 5 3 1 240 4438 2450 8 1920 2210 100.0 71.8 29.9 9.8
0.9 4 0.8 2 15 6 41 47 0.4 3 3 10 187 31870 1927 33 6171 1740 60.0 76.4 5.6 12.2
0.7 2 0.9 4 18 1 78 47 0.7 5 3 1 462 6760 3666 8 3696 3204 100.0 60.3 31.3 14.5
0.8 4 0.9 3 22 4 62 65 0.4 5 3 9 378 65754 4030 32 12096 3652 NaN NaN NaN NaN
0.8 4 0.8 4 16 1 42 52 0.6 6 3 3 200.0 12312 2184 15 3000 1984 100.0 59.3 30.8 10.1
0.8 2 0.7 3 15 5 61 40 0.7 5 3 7 310 28420 2440 26 8060 2130 97.1 65.0 10.8 5.2
0.9 3 0.8 4 17 1 71 56 0.4 4 3 4 814 28064 3976 16 13024 3162 96.4 66.0 22.0 12.9
0.8 4 0.8 3 19 2 49 71 0.9 3 3 1 363.0 6403 3479 6 2178 3116 45.3 47.4 12.6 9.7
0.8 4 0.8 2 24 6 71 60 0.6 4 3 8 276.0 61440 4260 28 7728 3984 NaN NaN NaN NaN
0.7 2 0.8 3 21 5 77 58 0.9 3 3 10 560 77620 4466 33 18480 3906 33.6 NaN 5.1 NaN
0.7 4 0.9 2 22 4 78 66 0.9 5 3 6 748 54216 5148 23 17204 4400 86.8 28.5 16.3 4.8
0.9 4 0.8 3 16 4 48 53 0.3 3 3 3 336 13176 2544 12 4032 2208 NaN NaN NaN NaN
0.8 4 0.8 3 15 5 46 60 0.3 4 3 8 480 35840 2760 28 13440 2280 92.8 76.4 18.0 11.1
0.9 3 0.8 3 16 3 74 57 0.4 5 3 4 1050 27792 4218 17 17850 3168 100.0 68.2 29.7 9.9
0.8 4 0.8 2 24 3 73 62 0.9 4 3 7 350 59024 4526 25 8750 4176 52.4 28.3 8.6 4.7
0.9 3 0.8 2 23 6 58 67 0.9 6 3 6 252 41880 3886 24 6048 3634 97.4 36.0 15.9 7.0
0.8 3 0.8 4 21 5 80 72 0.9 5 3 6 1140.0 57600 5760 23 26220 4620 87.4 NaN 22.4 NaN
0.8 3 0.7 2 15 2 44 64 0.9 5 3 7 476 34636 2816 26 12376 2340 98.5 41.2 15.3 6.3
0.8 4 0.7 4 23 5 76 56 0.9 6 3 3 300 23136 4256 15 4500 3956 96.2 33.1 19.8 5.4
0.8 2 0.7 3 15 5 42 71 0.8 5 3 10 492 48420 2982 35 17220 2490 94.3 NaN 16.5 NaN
0.9 3 0.8 3 15 5 42 74 0.5 6 3 1 528 5028 3108 9 4752 2580 100.0 98.5 46.1 10.8
0.8 4 0.8 3 25 4 61 77 0.6 5 3 2 297 17458 4697 11 3267 4400 88.0 35.5 19.5 5.0
0.8 2 0.8 2 16 1 57 42 0.3 3 3 2 250.0 8928 2394 9 2250 2144 68.1 77.2 10.3 11.0
0.7 2 0.8 4 16 1 44 78 0.8 5 3 1 552.0 6192 3432 8 4416 2880 NaN NaN NaN NaN
0.8 4 0.7 4 21 4 64 54 0.3 6 3 6 264 37872 3456 24 6336 3192 100.0 48.3 19.1 6.8
0.9 3 0.8 3 20 4 61 55 0.5 6 3 6 315 36258 3355 24 7560 3040 100.0 48.6 23.4 7.8
0.7 2 0.8 3 18 5 53 48 0.6 6 3 1 204 4494 2544 9 1836 2340 100.0 51.2 31.9 4.5
0.8 4 0.8 2 17 5 46 55 0.7 6 3 1 252 4378 2530 9 2268 2278 100.0 55.3 29.7 8.1
0.9 2 0.7 2 15 3 42 62 0.5 5 3 2 384.0 9048 2604 11 4224 2220 100.0 79.8 23.4 11.3
0.7 4 0.8 4 31 6 79 73 0.8 5 3 10 187 108670 5767 35 6545 5580 58.6 23.6 11.9 3.8
0.9 4 0.8 4 17 2 59 57 0.3 5 3 1 575 5943 3363 8 4600 2788 100.0 95.6 37.1 17.2
0.8 3 0.8 4 20 3 64 79 0.9 4 3 6 936 52572 5056 22 20592 4120 61.9 32.2 12.0 5.1
0.7 2 0.9 2 20 4 55 73 0.3 6 3 6 495.0 42522 4015 24 11880 3520 100.0 45.9 22.8 4.7
0.8 4 0.8 3 16 4 76 50 0.5 5 3 9 792 56232 3800 32 25344 3008 98.7 57.2 20.4 6.9
0.9 4 0.8 4 23 1 64 57 0.8 6 3 2 198 14072 3648 12 2376 3450 100.0 42.0 23.7 9.2
0.7 4 0.9 3 22 4 67 55 0.9 3 3 7 253 47467 3685 24 6072 3432 34.1 30.7 6.8 5.3
0.8 4 0.7 3 19 1 49 77 0.9 5 3 3 429.0 21039 3773 14 6006 3344 92.6 38.9 17.1 9.5
0.8 3 0.9 3 17 2 61 80 0.3 4 3 1 1242.0 8210 4880 7 8694 3638 100.0 93.5 29.5 15.2
0.9 3 0.9 3 29 1 78 69 0.4 4 3 3 220 31434 5382 13 2860 5162 60.8 40.0 12.6 7.3
0.8 3 0.9 2 20 3 60 59 0.6 4 3 9 380 57870 3540 31 11780 3160 NaN NaN NaN NaN
0.7 3 0.8 2 15 6 50 43 0.4 5 3 9 260 31500 2150 32 8320 1890 100.0 66.2 15.4 7.5
0.8 2 0.8 4 21 3 74 58 0.6 6 3 6 512 46488 4292 24 12288 3780 99.9 41.8 23.3 3.4
0.8 2 0.8 3 25 3 76 72 0.8 4 3 7 572 70336 5472 25 14300 4900 52.7 30.9 9.9 3.0
0.8 3 0.8 4 15 6 75 40 0.9 4 3 9 450 42714 3000 31 13950 2550 74.9 48.7 12.1 6.3
0.8 4 0.8 2 15 3 42 50 0.5 4 3 7 240.0 26124 2100 25 6000 1860 92.7 59.6 16.5 8.3
0.8 2 0.7 2 16 4 42 57 0.8 4 3 4 250.0 16776 2394 16 4000 2144 77.8 NaN 8.3 NaN
0.9 2 0.9 4 19 1 50 71 0.5 3 3 5 396 33050 3550 18 7128 3154 52.1 48.8 9.7 7.2
0.9 2 0.7 2 16 3 75 54 0.8 4 3 9 946.0 60552 4050 31 29326 3104 72.2 46.2 5.2 7.1
0.9 3 0.7 2 16 4 73 47 0.6 4 3 7 615.0 40145 3431 25 15375 2816 78.3 57.0 7.2 9.8
0.8 3 0.8 2 17 4 45 71 1 5 3 3 407 16605 3195 14 5698 2788 98.5 36.5 18.2 6.8
0.7 2 0.7 4 24 3 74 66 0.5 3 3 5 468 45000 4884 18 8424 4416 40.0 34.9 6.7 3.0
0.9 4 0.8 3 15 5 48 41 0.8 6 3 3 198.0 10044 1968 15 2970 1770 100.0 NaN 30.7 NaN
0.8 3 0.8 3 16 2 43 66 0.5 4 3 9 374.0 45954 2838 31 11594 2464 81.1 50.8 14.7 8.1
0.9 4 0.9 2 20 6 51 70 0.5 3 3 9 330.0 55566 3570 30 9900 3240 45.2 51.9 6.4 8.5
0.8 3 0.9 3 26 4 65 64 0.6 5 3 9 156.0 71100 4160 32 4992 4004 79.7 37.4 16.9 5.6
0.8 3 0.8 4 15 2 57 41 0.9 3 3 5 297.0 21045 2337 18 5346 2040 49.5 40.8 9.5 5.8
0.8 4 0.8 4 16 1 51 72 0.7 4 3 1 760.0 6462 3672 7 5320 2912 100.0 72.0 26.8 16.9
0.7 4 0.8 2 15 6 76 41 0.5 6 3 9 506.0 44082 3116 33 16698 2610 100.0 60.2 14.4 7.2
0.8 4 0.8 4 15 6 47 79 0.3 3 3 8 833.0 45256 3713 27 22491 2880 64.2 73.8 11.5 10.6
0.9 4 0.8 2 17 6 67 60 0.7 6 3 10 858 63300 4020 36 30888 3162 100.0 55.6 19.2 9.6
0.9 4 0.7 3 16 5 43 73 0.8 3 3 6 451.0 31242 3139 21 9471 2688 42.9 48.5 8.4 8.5
0.9 4 0.9 2 23 1 66 61 0.8 4 3 9 300 69102 4026 31 9300 3726 59.6 NaN 9.5 NaN
0.9 4 0.8 4 17 3 45 57 0.6 5 3 3 253 13911 2565 14 3542 2312 100.0 53.8 26.4 9.0
0.8 3 0.7 4 24 3 79 69 0.9 3 3 7 651 69321 5451 24 15624 4800 28.6 26.7 5.3 4.0
0.8 3 0.7 4 15 5 42 52 0.7 3 3 9 264 32976 2184 30 7920 1920 48.6 63.3 6.6 10.3
0.8 3 0.9 4 16 4 63 58 0.9 5 3 1 806.0 5982 3654 8 6448 2848 100.0 51.2 37.1 6.5
0.9 4 0.8 3 15 1 45 63 0.7 6 3 9 495.0 45675 2835 33 16335 2340 100.0 49.2 28.8 8.5
0.7 2 0.7 3 18 2 49 80 0.7 3 3 5 572 35120 3920 18 10296 3348 43.9 39.2 7.7 0.4
0.9 2 0.7 2 16 4 52 46 0.8 3 3 7 280 29176 2392 24 6720 2112 42.4 53.8 0.5 4.8
0.8 3 0.9 3 19 3 73 50 0.9 6 3 2 420 13124 3650 12 5040 3230 100.0 35.7 33.6 4.9
0.8 3 0.9 2 15 6 41 64 0.9 4 3 6 374 25140 2624 22 8228 2250 82.3 50.4 17.7 7.8
0.7 3 0.9 2 15 5 45 54 1 6 3 3 360.0 12030 2430 15 5400 2070 100.0 43.5 31.2 6.1
0.7 3 0.8 2 15 5 54 40 0.5 5 3 10 240.0 36400 2160 35 8400 1920 100.0 63.9 16.2 7.0
0.8 4 0.9 4 19 2 70 66 0.9 5 3 9 896 72792 4620 32 28672 3724 92.2 31.9 21.3 5.2
0.9 2 0.8 4 23 6 58 71 0.5 5 3 6 300 44088 4118 23 6900 3818 87.4 45.6 19.6 7.3
0.9 3 0.8 4 15 4 65 41 1 6 3 2 385.0 9026 2665 12 4620 2280 100.0 43.3 39.3 8.2
0.9 2 0.8 2 20 1 68 77 0.6 6 3 10 1036 93020 5236 36 37296 4200 100.0 43.8 16.4 6.5
0.8 2 0.7 2 15 6 42 64 0.9 6 3 3 408.0 12816 2688 15 6120 2280 100.0 51.6 24.1 6.7
0.7 4 0.8 4 15 3 48 58 0.6 5 3 4 504 19008 2784 17 8568 2280 100.0 54.1 30.6 8.2
0.9 2 0.7 3 16 2 51 75 0.5 5 3 9 817 59121 3825 32 26144 3008 97.7 51.3 19.4 7.8
0.9 2 0.8 2 15 3 43 73 0.4 6 3 10 559.0 53470 3139 36 20124 2580 100.0 63.0 24.7 8.9
0.8 3 0.9 4 15 1 48 62 0.9 4 3 3 576.0 15816 2976 13 7488 2400 97.9 53.4 23.8 9.7
