typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE
0.8 2 0.9 4 16 2 1400 1 4.9 2.7 4 100.0 62.8 37.2 20.0
0.8 4 0.7 3 20 6 3600 0.5 4.6 2.9 7 99.9 33.5 22.6 13.3
0.8 4 0.8 3 19 5 2700 1.2 4.6 2.7 4 100.0 35.9 25.2 11.9
0.8 2 0.9 3 18 4 2000 0.8 5.1 2.7 4 100.0 39.5 31.7 15.7
0.8 2 0.7 2 28 3 1100 0.8 4 2.6 6 53.4 28.9 15.0 10.9
0.9 3 0.8 4 30 6 2200 0.7 3.1 2.5 6 35.3 25.9 10.3 10.4
0.9 3 0.9 3 29 4 3500 0.8 4.2 2.7 6 64.9 25.8 17.7 10.2
0.7 2 0.7 2 36 2 2800 0.7 3.1 3 10 28.1 23.8 7.4 7.0
0.8 2 0.7 4 19 3 1100 1 6 2.7 1 100.0 62.0 38.7 24.3
0.7 2 0.8 4 22 6 2200 0.5 5 2.7 9 99.9 33.2 22.9 8.8
0.8 3 0.8 3 36 6 3000 0.8 5.8 2.7 8 76.3 22.2 16.6 7.8
0.9 4 0.9 3 39 6 1100 1.4 5.1 3 1 65.6 33.7 17.8 12.2
0.8 2 0.8 2 26 5 1000 1.2 5.7 2.6 10 100.0 30.3 23.0 9.8
0.9 4 0.7 2 25 1 1300 0.7 4.6 3 9 80.4 43.1 21.2 12.3
0.8 4 0.7 2 29 4 3800 1.1 5.7 2.7 2 99.6 31.2 24.6 8.7
0.9 3 0.9 3 29 4 2400 1.2 3.2 2.8 10 45.2 27.3 11.3 9.9
0.8 2 0.7 4 23 6 2100 1.3 5.4 2.7 3 100.0 31.6 24.9 11.5
0.8 4 0.9 4 36 4 1300 0.7 3.8 2.6 9 42.9 23.3 15.1 7.9
0.7 3 0.8 4 28 6 2300 0.6 3.8 3 10 50.7 27.9 15.5 7.0
0.9 2 0.8 2 35 3 1200 1.3 5 2.8 10 61.4 24.5 15.4 9.0
0.8 3 0.7 4 39 1 3800 1.1 5.5 2.7 8 61.1 25.3 19.6 8.9
0.9 4 0.8 2 19 2 1400 0.9 5.4 3 9 100.0 49.2 28.8 14.5
0.8 2 0.8 4 39 4 2900 0.8 5.6 2.6 3 71.7 21.1 17.6 7.9
0.8 2 0.7 3 17 1 3100 1.2 4.2 2.9 2 100.0 84.8 33.9 25.3
0.8 4 0.8 2 37 2 3400 1.5 3.4 2.7 9 33.4 22.4 11.0 7.0
0.8 4 0.7 3 23 4 1800 0.7 4.7 2.7 5 94.7 31.8 20.6 11.7
0.8 3 0.8 2 20 6 3200 0.9 3.3 2.8 2 68.1 35.1 17.4 13.5
0.8 3 0.7 2 23 1 3200 1.3 5.6 3 6 100.0 49.2 34.0 17.1
0.9 2 0.8 3 17 6 2700 0.9 4.1 2.8 6 100.0 40.8 24.6 15.6
0.8 4 0.7 4 32 2 3500 1.1 4.7 2.6 4 68.2 29.7 20.0 9.9
0.7 2 0.7 3 16 5 2600 1 5.2 2.6 9 100.0 38.6 30.7 11.6
0.8 4 0.9 4 28 4 2400 0.8 3.4 2.7 9 51.2 26.4 13.4 9.5
0.9 2 0.7 4 38 3 1100 0.6 5.6 2.7 4 63.7 23.0 17.4 9.2
0.9 2 0.7 2 19 4 3700 0.6 5.2 2.7 1 100.0 67.7 33.6 29.3
0.7 2 0.8 4 19 1 3500 0.8 5.1 2.5 9 100.0 42.6 33.4 11.5
0.9 2 0.8 3 22 1 3800 0.9 5.9 2.9 6 100.0 49.0 36.0 19.1
0.8 4 0.8 4 30 2 2400 1 4.4 2.8 8 62.4 31.2 18.1 9.0
0.8 2 0.8 4 39 4 1200 1.3 4.2 3 9 45.0 23.1 13.8 8.3
0.8 2 0.8 2 37 6 1200 1.1 3.7 2.9 10 40.3 23.8 11.8 8.8
0.7 3 0.8 3 17 6 2100 0.9 5.2 3 10 100.0 40.5 29.8 10.5
0.8 2 0.8 3 36 4 2300 1.4 5.3 2.8 3 70.3 23.8 18.8 8.2
0.9 4 0.8 3 35 4 1100 0.7 3.6 2.9 6 41.9 25.5 12.1 9.6
0.7 2 0.7 3 40 1 3400 0.9 4.3 2.7 1 50.5 30.6 15.6 10.2
0.9 4 0.7 2 20 5 1500 1 3.2 2.7 5 58.3 36.2 12.2 13.6
0.8 2 0.8 2 36 6 3200 1.4 5.7 2.6 6 74.7 21.9 17.7 7.7
0.8 2 0.9 2 35 5 3100 1.3 3.4 3 2 41.8 27.2 11.3 8.2
0.9 4 0.8 2 22 6 3800 0.6 5.6 2.6 2 100.0 30.6 26.2 12.9
0.7 3 0.7 2 30 4 2000 1.1 4.4 2.9 9 57.2 26.7 15.5 8.2
0.9 3 0.9 2 26 2 2000 1.2 3 2.7 2 48.0 41.5 14.1 14.1
0.8 4 0.8 3 35 4 2400 1.4 4.7 2.7 8 57.1 22.6 13.7 7.7
0.8 4 0.9 3 17 6 3200 1.1 6 3 9 100.0 41.1 33.9 13.2
0.8 4 0.9 4 29 4 1800 1.1 5.3 2.8 10 96.3 27.4 20.3 8.8
0.7 2 0.9 2 17 3 3600 0.8 5.4 2.9 5 100.0 51.3 38.3 12.7
0.8 2 0.8 2 29 5 1000 0.8 5.2 2.7 2 94.3 28.3 21.9 10.8
0.7 2 0.7 3 15 1 3000 0.7 3.8 2.7 5 99.8 61.4 33.0 18.8
0.9 4 0.8 3 34 5 2600 1 5 2.9 6 63.6 25.1 15.5 9.2
0.7 3 0.8 3 34 2 1300 0.9 4.9 2.8 6 64.9 27.1 17.5 7.2
0.9 4 0.7 2 39 5 3900 0.6 5 2.6 8 50.5 20.2 13.4 8.3
0.7 3 0.7 4 15 2 3000 0.8 6 2.6 1 100.0 83.5 59.7 25.3
0.9 3 0.7 4 27 2 3300 1.4 4.4 2.7 6 66.7 35.3 20.2 12.3
0.8 2 0.7 3 24 3 1500 1.2 3.5 2.7 6 51.1 31.9 16.7 11.8
0.9 4 0.7 4 39 3 2700 0.8 3.5 2.6 5 34.0 22.7 10.7 8.2
0.9 3 0.8 4 26 6 1600 0.6 3.6 2.7 10 56.3 29.2 14.8 11.8
0.9 2 0.8 3 16 1 2900 1.3 4.6 2.7 1 100.0 90.9 41.1 27.7
0.8 4 0.8 2 16 3 3500 1.4 3.6 2.8 10 97.9 46.3 21.1 13.9
0.9 3 0.8 3 37 3 3000 1.3 3.3 2.5 4 34.8 24.1 12.4 8.9
0.7 2 0.8 3 33 3 2600 0.9 3.7 2.7 4 47.1 27.8 14.1 6.2
0.9 2 0.9 2 22 1 3400 0.6 3.4 2.6 2 80.0 49.6 27.3 21.3
0.8 4 0.8 4 25 2 1200 1.3 3.2 2.7 5 48.2 35.3 13.3 11.5
0.8 3 0.8 3 35 4 3700 0.8 4.3 2.9 4 53.7 26.2 15.9 8.2
0.8 4 0.7 4 16 5 3200 1.3 5.4 2.8 10 100.0 39.8 28.6 13.6
0.9 2 0.9 2 33 1 2700 1.2 5.9 2.8 4 99.8 32.0 27.5 11.6
0.8 4 0.7 2 20 5 3200 1.4 3.9 2.6 8 82.7 33.9 17.5 10.4
0.8 4 0.7 4 21 1 3100 1.4 5.1 2.9 2 100.0 55.7 32.3 16.7
0.7 4 0.8 2 25 4 2400 1 5.8 2.8 6 100.0 30.2 25.9 8.8
0.8 3 0.8 2 19 1 2600 1.2 5 2.9 4 100.0 58.2 36.5 22.7
0.8 2 0.8 2 16 4 2500 1 3.6 3 8 97.6 43.7 20.6 15.5
0.9 4 0.8 2 32 2 2700 1.2 3.1 2.8 5 37.5 30.6 11.2 11.1
0.8 2 0.9 4 27 1 1500 0.7 4.4 2.5 6 78.0 34.4 22.5 12.0
0.9 4 0.7 4 32 2 1000 1.3 6 3 3 97.3 36.5 24.0 11.8
0.8 3 0.7 4 33 3 2100 1.3 4.8 2.7 5 60.7 25.5 16.8 8.3
0.8 2 0.7 2 33 6 1000 0.8 3.3 2.6 3 34.5 25.6 11.9 9.7
0.8 2 0.8 2 40 6 1200 1 5.8 2.8 3 69.2 21.6 16.8 8.3
0.7 2 0.9 2 16 1 3100 1.1 5.7 2.7 4 100.0 63.8 54.6 21.4
0.9 3 0.9 3 33 2 2100 1.4 4.5 2.6 4 66.6 29.9 18.9 10.5
0.8 2 0.8 2 36 3 2500 1.2 5.7 2.6 7 75.7 NaN 19.5 NaN
0.9 4 0.8 2 19 2 2200 0.7 3.6 2.5 9 81.6 40.3 19.3 14.7
0.8 3 0.7 3 18 2 3700 1.1 5 2.6 1 100.0 63.3 37.7 23.2
0.8 2 0.9 2 35 6 3900 1.2 5 2.8 10 65.5 22.2 13.9 8.1
0.8 3 0.9 2 34 5 1500 1.1 4.4 2.8 10 58.2 24.6 15.2 9.3
0.7 2 0.8 2 18 6 2800 1.3 4 2.6 1 99.5 62.0 22.2 18.7
0.8 4 0.8 4 18 4 3300 1.4 4.3 2.7 8 100.0 38.6 23.2 12.5
0.9 2 0.9 4 25 1 1300 1.2 4.3 2.7 5 86.5 43.9 24.5 16.6
0.7 4 0.9 3 27 4 1600 1 4.9 2.5 7 94.2 23.0 19.7 8.8
0.9 3 0.8 2 29 4 1100 1.3 5.6 3 4 97.9 32.3 22.1 10.7
0.9 2 0.9 2 29 2 1300 1.2 5.8 2.9 7 99.9 32.5 22.2 10.5
0.9 4 0.8 4 17 5 2300 1.1 3.7 2.6 4 98.0 39.5 20.6 15.2
0.8 4 0.8 4 35 5 2500 1.2 4.4 2.6 2 57.0 22.8 15.3 7.4
0.7 3 0.8 4 40 6 2200 1 4.8 3 9 50.6 21.3 13.3 5.4
0.8 3 0.7 2 15 1 1000 0.9 5.7 2.7 4 100.0 62.9 47.6 23.0
0.7 3 0.7 3 28 3 3900 0.7 4.5 2.5 9 64.4 20.9 18.4 6.4
0.8 4 0.8 3 20 3 2800 1 3.7 2.9 6 82.5 45.7 20.3 14.2
0.8 2 0.7 4 35 4 2100 0.8 5.3 2.6 9 62.7 22.9 16.5 8.7
0.8 2 0.9 3 27 2 2400 1.4 4.9 2.6 10 92.9 28.6 17.6 9.8
0.8 2 0.7 4 25 6 1600 1.1 4.3 2.6 6 70.2 30.1 17.3 11.0
0.8 2 0.8 2 17 4 1700 0.6 3.9 2.9 2 99.6 53.5 21.1 16.9
0.9 3 0.7 3 39 5 3600 1.3 3.2 2.9 1 30.1 30.9 5.7 10.8
0.9 3 0.8 4 39 2 1900 0.9 6 2.9 2 91.2 27.5 21.8 9.8
0.8 4 0.7 2 24 3 2700 0.7 5 2.8 6 97.7 31.9 21.6 11.8
0.7 2 0.8 3 37 2 2300 1.4 5.2 2.5 4 67.6 21.1 20.9 7.3
0.8 3 0.7 4 26 2 1500 0.7 3.3 2.8 4 46.0 36.7 13.2 12.9
0.8 2 0.8 2 22 4 3200 0.9 5.6 2.5 9 100.0 30.0 27.4 12.1
0.9 4 0.7 4 30 4 2600 0.5 4.4 2.9 9 56.2 26.0 14.9 10.5
0.7 4 0.9 3 22 2 1600 1.2 3.9 2.6 4 88.0 40.2 25.8 12.3
0.7 2 0.8 2 22 2 3900 1.5 5.8 3 2 100.0 48.3 35.4 13.8
0.8 3 0.8 2 28 6 1100 0.6 5.6 2.9 3 99.3 29.9 21.6 11.9
0.9 2 0.7 3 29 6 2600 1.3 4.2 2.8 5 57.0 26.8 13.4 9.6
0.8 4 0.7 2 34 1 1400 0.9 6 2.7 4 91.3 31.9 24.7 11.9
0.9 2 0.8 4 16 5 1200 1.4 5.7 2.9 9 100.0 44.4 31.4 15.3
0.8 2 0.7 3 30 6 1600 0.7 3.5 2.9 6 40.5 27.4 13.4 10.8
0.7 3 0.8 4 33 1 1400 1.2 3.4 2.7 10 38.5 27.9 12.9 6.6
0.8 4 0.7 4 18 2 3700 1.3 5.9 2.8 5 100.0 51.9 39.3 16.7
0.8 3 0.7 4 23 1 2700 0.6 3.5 2.8 4 58.9 48.1 20.8 19.5
0.8 2 0.8 4 36 5 1800 1.3 4 3 1 48.3 34.3 13.5 13.2
0.8 3 0.9 4 27 4 1000 1.4 5.3 2.6 10 99.4 29.8 22.7 10.1
0.9 2 0.9 3 20 1 3900 1.1 4.5 2.6 1 100.0 58.5 33.3 23.2
0.9 2 0.8 4 40 1 2400 1.3 3.4 2.7 8 34.1 25.9 12.9 10.0
0.9 4 0.8 2 23 6 3900 0.6 5.1 2.5 2 99.8 29.8 25.1 12.7
0.8 2 0.7 3 37 2 2000 1.3 5.1 2.5 7 58.6 23.6 16.6 8.2
0.8 2 0.8 3 15 3 1700 1.4 4.8 2.9 2 100.0 76.8 36.9 17.0
0.8 4 0.8 4 16 6 3400 1.2 5 2.7 10 100.0 42.9 26.8 14.2
0.9 2 0.8 2 23 4 2900 1 3.8 2.7 4 72.4 35.0 18.9 11.9
0.8 3 0.7 3 39 3 1800 1 5.2 2.7 4 58.5 23.1 17.8 8.2
0.8 2 0.7 4 33 2 2800 0.8 3.3 2.6 1 39.0 34.7 12.3 14.0
0.7 2 0.9 4 19 2 2500 1.1 4.1 2.6 1 100.0 63.4 33.1 21.8
0.7 4 0.8 2 38 1 3900 1.1 3.2 3 6 34.3 30.2 12.2 9.1
0.7 2 0.8 3 24 1 1600 1.3 4.5 2.9 9 87.1 37.0 19.9 8.4
0.8 3 0.9 3 15 5 2100 0.7 4.1 2.5 7 100.0 40.0 30.0 13.9
0.9 4 0.8 2 22 4 2400 0.9 3.9 2.8 5 77.5 35.4 19.8 13.2
0.8 3 0.8 4 22 5 1400 1.3 3.8 2.8 9 73.5 33.3 16.7 12.3
0.9 4 0.8 3 31 1 1500 1.2 4.9 2.8 10 69.2 29.7 17.1 9.8
0.7 2 0.7 2 39 4 3300 1.3 3.2 2.9 2 30.0 24.8 7.1 6.1
0.8 2 0.7 2 31 6 2400 0.5 3.9 2.5 10 47.9 20.7 12.1 7.5
0.8 4 0.7 2 25 1 3000 1.5 3.5 2.8 3 60.0 45.8 22.1 16.9
0.8 4 0.8 3 16 4 1800 1.3 4.7 3 2 100.0 69.4 33.1 16.9
0.7 3 0.8 2 37 5 3100 1.3 5.2 2.8 4 64.2 21.9 17.9 6.2
0.7 4 0.8 3 37 2 3000 0.6 4.5 2.5 4 53.7 23.2 19.1 8.4
0.8 2 0.8 4 15 4 3600 0.7 3.8 2.7 6 NaN NaN NaN NaN
0.7 4 0.9 2 27 4 2500 0.9 4.2 2.6 1 88.2 39.3 21.0 14.1
0.9 3 0.8 4 18 6 2600 1.5 5.2 2.5 9 100.0 38.3 28.7 13.8
0.8 4 0.7 2 39 4 1200 1 4.3 2.5 2 45.4 19.6 13.9 7.2
0.7 2 0.9 4 36 1 1900 0.7 5.8 2.8 1 99.8 32.2 26.1 11.2
0.8 4 0.7 4 17 2 1500 1 5.7 2.8 6 100.0 52.7 37.6 16.0
0.8 2 0.9 3 25 5 1000 1.4 3.3 2.7 3 56.0 31.2 15.8 11.6
0.8 4 0.7 4 34 5 3400 1.3 3.2 2.5 9 31.4 19.5 7.3 7.1
0.7 3 0.8 3 25 5 1100 1.2 5.9 2.6 10 100.0 25.4 23.1 8.6
0.8 2 0.9 3 18 4 2600 1.4 5.7 2.6 5 100.0 38.2 34.3 13.8
0.7 3 0.8 3 25 2 3300 0.8 6 2.7 10 100.0 33.5 27.1 8.1
0.7 3 0.8 3 15 1 2200 1.1 4.6 2.8 9 100.0 61.6 33.6 16.1
0.7 2 0.9 2 24 2 3200 1.1 5.4 2.9 3 100.0 41.4 31.5 12.7
0.8 3 0.8 4 36 6 2900 1.2 5.4 2.7 7 68.2 22.3 17.3 7.5
0.9 2 0.8 4 16 5 2200 0.7 3.2 2.8 9 86.0 40.9 17.9 16.5
0.9 3 0.8 3 40 5 2000 1.1 5.6 2.9 2 69.3 24.2 17.7 7.7
0.9 3 0.7 4 18 4 2400 0.8 5.5 2.5 1 100.0 62.4 35.7 25.4
0.9 2 0.9 3 27 1 3900 0.8 4.3 2.7 8 75.2 35.6 22.3 13.6
0.8 3 0.8 3 38 1 2000 0.6 4.4 2.6 3 52.7 28.8 18.8 10.7
0.8 4 0.7 2 20 3 2700 1.4 4.9 2.6 2 100.0 45.9 29.4 10.9
0.7 2 0.8 2 23 4 1400 1 3.4 2.6 10 58.6 27.4 16.9 8.6
0.9 4 0.8 3 22 1 2700 1.4 5.8 2.5 10 100.0 41.1 30.4 14.5
0.8 2 0.9 2 19 2 3200 0.9 3.1 2.5 1 86.0 57.6 20.6 20.3
0.7 2 0.8 3 35 4 3900 1.4 4.7 2.6 10 56.1 18.0 13.3 5.6
0.7 3 0.7 4 26 3 3600 1.3 5.9 2.9 2 100.0 39.8 29.0 11.0
0.7 2 0.7 4 27 6 2000 1.3 4 2.7 1 63.5 42.1 15.0 12.6
0.9 3 0.8 2 16 6 2400 1.2 4.2 2.8 1 100.0 93.3 24.4 29.3
0.7 2 0.7 3 23 2 2300 0.6 3.1 2.9 10 47.3 33.7 10.5 9.7
0.9 3 0.8 2 33 1 3700 1.2 5.2 2.9 10 70.4 30.5 19.7 10.4
0.7 2 0.7 3 16 2 2100 1.1 4.7 2.6 8 100.0 42.0 30.6 12.2
0.8 3 0.9 4 37 4 2100 1.1 4.4 2.7 1 58.7 30.3 15.9 10.5
0.7 3 0.9 4 32 5 3800 1.1 4.8 2.7 6 69.6 23.4 16.4 6.0
0.8 3 0.8 4 27 1 1200 0.8 3.1 3 2 46.3 44.1 14.9 15.3
0.8 2 0.9 4 27 6 2700 1.2 5.7 2.9 5 99.9 29.0 22.8 10.6
0.7 2 0.8 3 38 5 2800 1.2 5.5 2.7 10 65.5 21.0 15.7 5.4
0.7 4 0.8 2 24 2 2600 1.4 4.9 2.7 8 98.3 33.3 21.4 8.9
0.8 3 0.9 4 27 1 2500 0.7 3.5 2.6 1 63.8 42.5 20.7 16.1
0.8 3 0.8 4 28 5 2400 1.2 3.5 2.6 10 49.8 26.4 13.5 9.9
0.9 3 0.8 2 31 1 2600 0.6 3.5 3 6 45.7 38.2 17.4 15.2
0.7 4 0.7 3 20 6 2400 1.2 3.4 2.9 9 63.7 35.0 15.5 10.6
0.7 2 0.8 3 24 6 1600 0.9 4.7 2.8 6 96.6 32.3 20.7 9.5
0.9 3 0.8 2 27 3 1700 1.3 3.1 2.9 5 40.3 32.8 11.1 11.0
0.8 2 0.8 2 20 4 3000 1 4.5 2.6 2 100.0 42.5 26.0 12.6
0.7 2 0.8 3 24 3 2300 0.7 5.2 2.7 5 100.0 32.0 25.8 8.0
0.7 3 0.8 2 40 5 3100 0.7 3.6 2.6 5 36.9 16.5 10.0 5.1
0.8 4 0.8 2 17 5 1400 1.1 4.2 3 5 100.0 44.0 25.5 15.0
0.7 4 0.9 2 27 5 2100 1 5.4 2.6 8 100.0 24.6 21.8 8.6
0.8 3 0.7 4 21 5 3500 1.3 4.4 2.8 1 98.4 54.9 21.4 19.8
0.8 4 0.8 3 29 4 3900 1.3 4.8 2.9 9 74.1 25.8 16.1 8.8
0.8 2 0.9 4 37 6 1500 1.4 5 3 9 63.2 23.0 13.7 8.2
0.9 4 0.7 4 19 6 1800 1.3 3.1 2.9 2 59.3 40.6 11.2 12.8
0.9 2 0.8 2 18 3 1000 0.9 4.5 2.9 9 100.0 45.6 26.2 16.4
0.7 3 0.7 3 27 6 1800 0.6 5.1 3 3 88.1 29.1 19.0 9.4
0.8 4 0.8 2 33 2 1500 1.3 4.8 2.5 4 68.4 26.2 19.2 9.5
0.7 3 0.8 3 21 5 1800 1.3 5.4 2.6 9 100.0 29.8 26.1 9.7
0.7 3 0.8 4 33 1 2100 0.9 5.2 2.6 3 89.2 27.4 23.6 9.3
0.9 2 0.9 4 28 6 2700 1.4 4.7 2.9 5 84.1 28.4 17.2 9.7
0.7 4 0.8 2 26 3 3700 1.2 3.2 2.9 1 52.1 47.6 15.8 17.5
0.8 2 0.8 3 29 1 3900 1.3 4 2.6 1 73.4 39.0 22.9 15.7
0.7 4 0.8 3 29 5 3900 0.8 4.5 2.7 8 66.3 25.1 16.3 7.8
0.9 2 0.7 3 25 1 3200 0.9 4 2.9 3 75.1 44.5 20.8 15.6
0.9 3 0.9 2 21 1 2300 0.9 5 2.8 1 100.0 61.4 34.6 21.8
0.8 2 0.8 4 24 5 1800 1 5 2.8 8 99.0 31.8 21.1 12.3
0.7 4 0.8 2 17 1 1100 1.4 5.3 2.7 5 100.0 54.2 39.0 17.8
0.8 4 0.8 2 27 1 2400 1.4 5.7 2.6 9 99.8 35.4 24.7 10.5
0.7 4 0.7 4 40 2 3300 1.2 3.9 2.6 2 40.9 21.8 13.0 6.4
0.8 4 0.8 3 15 5 3200 0.5 5.8 2.6 6 100.0 43.4 32.7 15.3
0.8 2 0.9 4 34 4 1400 1.3 5.8 2.9 10 91.2 24.9 18.5 9.1
0.9 2 0.8 2 20 4 2600 1.4 3.9 2.8 8 88.3 35.4 19.3 12.4
0.8 4 0.8 3 21 5 3800 0.9 4.6 2.7 6 99.9 33.9 21.8 12.0
0.7 4 0.8 4 28 1 3200 0.9 5.5 3 7 99.5 35.8 26.2 11.6
0.7 2 0.8 3 34 4 2400 1.2 3.2 2.6 4 35.6 20.8 11.9 6.1
0.8 4 0.8 2 27 6 2500 0.7 5.2 2.5 7 95.9 24.3 21.1 9.3
0.8 3 0.9 3 39 6 1900 1.1 3.6 3 9 37.3 22.5 10.9 8.1
0.8 4 0.7 3 15 3 2500 1.4 4.3 2.9 10 100.0 46.6 24.9 15.5
0.8 3 0.7 2 20 1 1900 1.1 5.6 2.8 10 100.0 46.1 30.8 14.9
0.9 3 0.9 3 16 2 1400 1.4 6 2.7 5 100.0 52.0 44.6 16.4
0.7 4 0.9 2 29 4 3000 0.6 4.5 2.8 10 70.1 25.5 16.9 8.4
0.8 3 0.8 3 27 3 3600 1.5 5.3 2.9 3 99.6 35.8 26.4 9.8
0.7 4 0.7 2 28 3 3000 0.5 3.8 2.7 6 51.2 25.9 13.1 7.9
0.8 4 0.8 2 24 6 1200 0.8 4.7 3 1 99.5 52.0 21.2 19.7
0.8 4 0.7 3 18 4 1200 0.5 4.1 2.6 5 98.8 38.9 20.2 13.8
0.8 2 0.9 2 21 4 2100 0.6 4.8 2.9 4 100.0 35.1 23.4 14.5
0.7 3 0.9 4 30 4 1400 0.6 4.5 2.7 7 68.5 26.3 17.6 7.7
0.8 4 0.9 2 21 6 2600 0.6 3.5 2.6 9 70.8 33.7 17.4 12.2
0.8 2 0.8 4 33 6 3600 1.5 6 2.9 4 94.4 23.7 19.9 8.4
0.9 3 0.8 2 33 2 2700 1.1 5.2 2.8 9 71.6 27.2 19.7 10.0
0.8 4 0.7 3 35 6 2700 1.3 5 2.9 8 59.1 23.1 14.1 7.2
0.8 3 0.7 3 31 3 2800 0.8 3 2.9 7 34.4 29.0 7.8 9.1
0.8 2 0.9 4 26 2 1200 0.9 3.6 2.7 2 63.8 40.8 18.5 14.8
0.8 4 0.7 4 39 5 1200 1.5 4.2 2.5 1 44.2 26.4 12.8 9.5
0.9 3 0.8 3 31 3 3100 0.6 5.2 2.5 7 80.0 23.8 21.0 9.7
0.7 3 0.8 4 38 6 1000 1.4 3.5 2.7 6 37.6 22.5 11.5 6.5
0.8 3 0.8 4 39 4 3300 1.2 3.1 2.9 8 27.0 21.1 7.6 7.3
0.8 3 0.8 2 37 6 1100 0.8 6 2.6 8 80.9 23.4 17.8 9.3
0.8 2 0.9 3 37 4 3500 1.3 5.5 2.8 3 83.1 26.0 19.4 7.7
0.8 2 0.8 2 39 1 1600 1 4.1 3 3 47.4 29.8 16.9 10.5
0.8 4 0.8 3 38 4 2400 0.7 5.9 2.6 9 72.4 21.2 16.2 7.0
0.8 4 0.8 4 37 2 3200 0.9 3.1 2.8 8 29.3 24.8 8.6 8.1
0.8 2 0.7 3 19 2 3400 1.5 4.8 2.5 6 100.0 37.7 28.3 13.0
0.7 2 0.9 2 29 1 2300 1.4 4 2.9 2 69.6 39.3 22.4 13.0
0.8 3 0.8 2 39 1 2300 1.5 5.4 2.7 2 73.8 29.3 21.5 9.3
0.9 2 0.8 2 24 1 3500 1.4 4.8 3 3 100.0 53.6 27.2 15.4
0.7 3 0.7 4 25 2 1000 0.9 4.6 2.9 6 81.1 35.6 21.3 8.5
0.9 2 0.8 2 27 3 3700 0.7 5.6 2.8 8 99.4 28.5 21.9 11.2
0.7 4 0.7 4 39 2 2100 1.3 5.5 2.7 4 63.5 25.3 19.5 7.9
0.7 3 0.8 3 37 2 3300 1 3.9 2.6 9 41.6 22.2 15.1 7.5
0.8 3 0.8 4 37 4 3300 0.8 4.5 2.6 7 50.7 21.1 14.1 7.3
0.7 4 0.8 3 28 1 1300 1.5 4.5 2.6 9 71.3 29.0 19.2 9.4
0.8 3 0.7 2 16 1 2300 1.2 4.3 2.5 10 100.0 50.7 29.8 16.8
0.9 4 0.7 2 27 2 3700 0.6 5.3 3 8 91.8 33.2 20.7 11.3
0.9 2 0.9 3 39 2 3900 1.1 3 2.7 3 31.3 26.2 9.7 9.7
0.7 3 0.8 4 25 6 2900 0.6 5.3 2.6 5 99.1 25.9 22.2 8.5
0.9 4 0.9 3 25 6 3400 0.7 5.7 2.5 1 100.0 43.5 24.7 21.5
0.7 3 0.7 4 26 6 2200 1.3 4.8 2.8 10 84.5 28.8 17.8 7.6
0.7 4 0.7 2 21 6 2000 0.8 4.1 2.8 9 84.0 35.0 17.9 11.9
0.7 4 0.8 3 23 2 3000 1.1 5.4 3 8 100.0 40.4 28.9 12.5
0.9 4 0.9 2 31 1 1500 0.9 3.9 2.5 1 65.0 35.7 20.5 14.2
0.7 4 0.7 4 19 3 3300 1.2 5.7 2.8 5 100.0 44.8 34.9 11.8
0.8 2 0.8 4 20 4 3300 0.9 4.4 2.5 5 99.3 29.9 25.4 12.3
0.8 3 0.7 2 17 2 2200 1.3 5.4 3 7 100.0 57.1 33.1 18.1
0.7 4 0.8 4 40 4 1300 1.5 3.9 2.6 9 39.3 17.4 11.8 6.3
0.8 3 0.8 4 29 5 2300 1.4 4.2 2.5 5 59.7 22.9 17.3 8.6
0.8 3 0.8 3 37 1 2100 1.5 4.3 2.9 3 52.5 30.4 18.4 10.9
0.9 4 0.7 4 17 2 3900 0.9 3.9 2.8 10 97.5 53.1 23.6 17.8
0.9 4 0.8 2 40 1 1100 0.5 3.2 2.7 5 32.0 25.6 10.2 11.0
0.9 2 0.7 3 31 6 3000 1.1 4.3 2.8 2 57.6 25.7 13.3 9.4
0.7 2 0.7 3 18 3 1900 1.4 4 2.8 5 98.1 41.9 23.7 11.8
0.8 2 0.8 3 20 2 1200 1.4 5.2 2.5 2 100.0 43.4 35.9 16.4
0.8 4 0.9 4 24 6 2700 1.2 4.1 2.8 4 83.7 31.1 19.3 11.0
0.9 4 0.8 4 29 1 1300 1.1 3.6 3 10 49.1 38.0 14.1 10.6
0.8 4 0.9 4 39 4 3600 0.6 3.8 2.9 7 38.3 NaN 13.2 NaN
0.9 2 0.9 4 30 5 2600 1 6 2.7 8 99.7 26.3 24.0 10.1
0.7 4 0.8 4 35 3 1000 1.3 4.3 3 3 53.1 28.8 16.5 8.8
0.8 3 0.8 4 34 1 2400 0.7 5.1 2.9 2 84.7 34.7 25.0 14.8
0.8 4 0.8 3 33 4 2100 1.3 5.2 2.8 4 74.7 24.8 18.8 8.4
0.9 2 0.7 4 29 6 2800 1 3.6 2.5 9 46.1 26.1 13.1 10.1
0.7 3 0.7 4 40 6 1000 0.9 4.5 2.9 1 48.1 29.8 13.2 9.5
0.8 2 0.8 4 37 4 1900 0.6 4.7 2.8 7 53.4 22.3 14.5 9.0
0.8 4 0.8 3 32 6 3600 1.5 4.3 2.9 6 53.5 23.9 14.1 8.0
